loan_status,loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age,emp_cat,ir_cat
0,7500,14.35,C,3,MORTGAGE,46000,29,0-15,13.5+
0,10000,7.88,A,5,MORTGAGE,62000,26,0-15,0-8
0,4000,6.76,A,9,MORTGAGE,46000,29,0-15,0-8
1,10000,17.93,E,4,RENT,60000,23,0-15,13.5+
0,10000,NA,C,36,RENT,59000,23,30-45,Missing
0,3000,14.35,C,5,MORTGAGE,52000,22,0-15,13.5+
0,10000,10.75,B,2,MORTGAGE,65000,25,0-15,11-Aug
0,22000,7.88,A,3,RENT,99996,23,0-15,0-8
0,25000,13.61,C,4,MORTGAGE,75600,27,0-15,13.5+
0,6000,6.76,A,7,OWN,45000,22,0-15,0-8
0,10000,13.61,C,0,MORTGAGE,56004,23,0-15,13.5+
0,6000,11.12,B,41,MORTGAGE,185000,26,30-45,11-13.5
0,4800,11.86,B,NA,RENT,23448,22,Missing,11-13.5
0,9000,7.88,A,1,OWN,21840,23,0-15,0-8
0,10000,13.98,C,3,RENT,42000,22,0-15,13.5+
0,10000,10.75,B,2,MORTGAGE,36000,26,0-15,11-Aug
1,5225,14.84,D,4,MORTGAGE,28000,23,0-15,13.5+
0,3000,13.61,C,0,MORTGAGE,34000,29,0-15,13.5+
0,5800,7.88,A,3,RENT,45000,22,0-15,0-8
0,8000,7.14,A,8,MORTGAGE,41869,49,0-15,0-8
0,20000,11.12,B,NA,OWN,60000,22,Missing,11-13.5
0,6250,14.84,D,0,OWN,20640,33,0-15,13.5+
0,19600,13.98,C,18,RENT,9.00E+05,58,15-30,13.5+
0,20000,10.38,B,1,RENT,110000,24,0-15,11-Aug
0,3600,7.51,A,2,RENT,55000,31,0-15,0-8
0,2000,7.51,A,5,MORTGAGE,55596,27,0-15,0-8
1,7750,13.23,C,1,MORTGAGE,1.00E+05,36,0-15,11-13.5
0,3000,17.19,E,5,MORTGAGE,75000,29,0-15,13.5+
0,15000,13.61,C,1,RENT,50000,23,0-15,13.5+
0,3000,14.35,C,4,RENT,39996,22,0-15,13.5+
0,20000,NA,C,5,MORTGAGE,76800,25,0-15,Missing
0,4000,14.35,C,7,RENT,48000,28,0-15,13.5+
1,10000,14.84,D,1,RENT,25320,42,0-15,13.5+
0,2075,7.88,A,4,MORTGAGE,20400,28,0-15,0-8
0,4650,7.88,A,3,MORTGAGE,35100,41,0-15,0-8
0,6000,7.14,A,18,RENT,20000,24,15-30,0-8
1,7200,6.76,A,13,MORTGAGE,34000,21,0-15,0-8
1,20000,11.12,B,2,RENT,60000,23,0-15,11-13.5
0,4800,7.14,A,NA,RENT,27180,27,Missing,0-8
0,8000,7.88,A,3,MORTGAGE,84000,22,0-15,0-8
0,7000,13.61,C,0,RENT,33600,24,0-15,13.5+
0,20000,11.12,B,5,MORTGAGE,140000,32,0-15,11-13.5
0,24250,11.49,B,8,OWN,59004,27,0-15,11-13.5
0,10000,NA,B,8,RENT,68496,28,0-15,Missing
0,6000,7.14,A,NA,MORTGAGE,50400,25,Missing,0-8
0,5500,NA,A,2,MORTGAGE,97200,27,0-15,Missing
0,7000,14.72,C,3,MORTGAGE,65000,25,0-15,13.5+
0,5000,7.51,A,0,MORTGAGE,95000,28,0-15,0-8
0,8000,6.76,A,8,MORTGAGE,50648,26,0-15,0-8
0,1200,10.38,B,4,RENT,16800,25,0-15,11-Aug
0,1800,6.76,A,6,MORTGAGE,28500,37,0-15,0-8
0,19200,7.88,A,3,RENT,60000,28,0-15,0-8
0,1500,11.12,B,11,MORTGAGE,83000,23,0-15,11-13.5
0,4000,NA,A,4,MORTGAGE,50000,24,0-15,Missing
0,5100,14.35,C,1,MORTGAGE,34000,24,0-15,13.5+
0,10000,NA,A,4,RENT,67202,30,0-15,Missing
0,12000,7.14,A,0,MORTGAGE,110000,22,0-15,0-8
0,8400,14.35,C,3,RENT,42000,22,0-15,13.5+
0,4000,13.23,C,2,RENT,43000,41,0-15,11-13.5
0,5000,13.98,C,0,RENT,48504,29,0-15,13.5+
0,10000,7.14,A,0,RENT,136000,29,0-15,0-8
0,3000,13.98,C,3,RENT,64800,31,0-15,13.5+
0,1000,13.23,C,0,RENT,75000,23,0-15,11-13.5
0,4800,11.86,B,0,RENT,33600,24,0-15,11-13.5
0,3000,NA,D,3,RENT,53000,21,0-15,Missing
0,14000,15.58,D,4,RENT,46000,24,0-15,13.5+
0,3000,7.88,A,14,RENT,110000,24,0-15,0-8
0,1000,7.51,A,6,MORTGAGE,36000,44,0-15,0-8
0,1750,14.72,C,NA,RENT,10000,22,Missing,13.5+
0,8000,13.61,C,1,RENT,19200,24,0-15,13.5+
0,3200,7.88,A,2,OWN,9600,24,0-15,0-8
0,12000,11.86,B,2,OWN,42240,28,0-15,11-13.5
0,5100,11.86,B,5,RENT,47133,29,0-15,11-13.5
0,15000,10.75,B,14,MORTGAGE,135000,31,0-15,11-Aug
0,20000,11.12,B,5,OWN,41717,22,0-15,11-13.5
0,8000,13.23,C,0,RENT,126000,23,0-15,11-13.5
0,8000,11.86,B,6,MORTGAGE,39432,29,0-15,11-13.5
0,10000,7.88,A,17,MORTGAGE,45000,22,15-30,0-8
0,6225,14.35,C,0,RENT,52000,27,0-15,13.5+
0,15000,7.88,A,0,RENT,40000,24,0-15,0-8
1,10000,15.58,D,0,RENT,48000,23,0-15,13.5+
0,21000,13.98,C,3,RENT,70500,22,0-15,13.5+
0,1200,7.14,A,0,OWN,32000,36,0-15,0-8
0,15000,10.75,B,5,RENT,106000,27,0-15,11-Aug
0,1500,14.84,D,7,MORTGAGE,12000,22,0-15,13.5+
0,3500,13.98,C,7,MORTGAGE,38500,39,0-15,13.5+
0,12000,10.75,B,5,RENT,38004,22,0-15,11-Aug
0,4000,6.76,A,1,RENT,40200,26,0-15,0-8
0,3250,6.76,A,3,MORTGAGE,48000,29,0-15,0-8
0,4000,16.32,D,4,MORTGAGE,36000,23,0-15,13.5+
0,5000,7.88,A,3,RENT,35000,22,0-15,0-8
0,4000,7.88,A,13,OWN,140000,34,0-15,0-8
0,2200,14.35,C,0,MORTGAGE,53000,36,0-15,13.5+
0,5000,10.38,B,1,MORTGAGE,96000,23,0-15,11-Aug
0,5000,10.75,B,0,RENT,75000,31,0-15,11-Aug
0,16000,11.12,B,14,MORTGAGE,86000,24,0-15,11-13.5
0,3000,7.88,A,1,RENT,49800,22,0-15,0-8
0,4000,7.88,A,13,MORTGAGE,52800,24,0-15,0-8
0,8000,16.82,E,6,MORTGAGE,53000,22,0-15,13.5+
0,10000,13.61,C,1,RENT,32376,22,0-15,13.5+
0,12000,13.61,C,6,RENT,99996,28,0-15,13.5+
0,10000,10.38,B,2,OWN,60000,27,0-15,11-Aug
0,3500,10.75,B,3,MORTGAGE,109500,24,0-15,11-Aug
0,5000,10.38,B,0,OWN,30000,26,0-15,11-Aug
0,12000,10.38,B,5,MORTGAGE,99996,25,0-15,11-Aug
0,3000,15.21,D,7,RENT,70000,24,0-15,13.5+
0,4000,7.14,A,0,RENT,9600,23,0-15,0-8
0,17500,14.35,C,16,RENT,44900,28,15-30,13.5+
1,12000,11.86,B,3,MORTGAGE,57000,22,0-15,11-13.5
1,5000,16.32,D,2,OWN,25000,32,0-15,13.5+
0,6000,14.72,C,7,RENT,21812,25,0-15,13.5+
0,4500,7.88,A,2,RENT,38004,23,0-15,0-8
0,5500,10.75,B,3,RENT,64000,24,0-15,11-Aug
0,6000,13.98,C,6,MORTGAGE,52800,22,0-15,13.5+
0,25000,11.12,B,10,MORTGAGE,4.00E+05,29,0-15,11-13.5
0,17000,7.88,A,8,MORTGAGE,125000,35,0-15,0-8
0,4750,13.61,C,2,MORTGAGE,19200,30,0-15,13.5+
0,10000,7.14,A,4,RENT,51996,33,0-15,0-8
0,5000,11.49,B,0,RENT,28800,23,0-15,11-13.5
0,14000,10.75,B,5,MORTGAGE,1.00E+05,24,0-15,11-Aug
1,3200,17.93,E,5,RENT,15600,22,0-15,13.5+
0,15000,13.23,C,16,MORTGAGE,64000,22,15-30,11-13.5
0,19750,13.61,C,23,MORTGAGE,90000,24,15-30,13.5+
0,20000,15.58,D,4,RENT,65004,52,0-15,13.5+
0,6075,11.86,B,5,OWN,37000,37,0-15,11-13.5
0,2500,7.88,A,11,RENT,47544,27,0-15,0-8
0,14000,14.84,D,4,RENT,60000,23,0-15,13.5+
0,12000,7.51,A,1,RENT,50000,24,0-15,0-8
0,2000,NA,B,NA,MORTGAGE,38795.4,36,Missing,Missing
1,4800,11.86,B,28,MORTGAGE,52000,29,15-30,11-13.5
0,1200,NA,D,5,MORTGAGE,25440,27,0-15,Missing
0,7000,15.95,D,17,RENT,61392,42,15-30,13.5+
0,5000,11.12,B,3,MORTGAGE,36000,35,0-15,11-13.5
1,16750,NA,C,18,RENT,60000,23,15-30,Missing
1,12000,10.75,B,12,MORTGAGE,128899.92,27,0-15,11-Aug
0,9600,7.14,A,1,RENT,24696,32,0-15,0-8
0,18000,14.35,C,4,MORTGAGE,74237.28,38,0-15,13.5+
0,7000,10.75,B,7,RENT,65000,23,0-15,11-Aug
0,5000,7.88,A,40,RENT,35000,24,30-45,0-8
0,5000,10.38,B,3,RENT,50400,23,0-15,11-Aug
0,7500,10.38,B,10,RENT,52000,23,0-15,11-Aug
0,9000,13.23,C,2,MORTGAGE,58000,30,0-15,11-13.5
1,3500,10.75,B,1,MORTGAGE,67296,23,0-15,11-Aug
0,6000,14.72,C,0,MORTGAGE,105000,30,0-15,13.5+
0,7000,NA,C,6,MORTGAGE,51996,25,0-15,Missing
0,25000,16.32,D,6,MORTGAGE,120000,31,0-15,13.5+
0,12000,NA,A,16,MORTGAGE,75500,22,15-30,Missing
0,18250,11.49,B,3,RENT,35004,24,0-15,11-13.5
0,4000,11.49,B,3,RENT,34500,23,0-15,11-13.5
0,10000,7.51,A,3,MORTGAGE,84500,23,0-15,0-8
0,25000,10.75,B,5,MORTGAGE,220000,25,0-15,11-Aug
0,1500,7.51,A,0,RENT,45000,23,0-15,0-8
0,6000,11.86,B,1,RENT,69996,27,0-15,11-13.5
0,20000,NA,D,4,MORTGAGE,170000,28,0-15,Missing
0,8000,14.72,C,2,RENT,70000,24,0-15,13.5+
0,4750,10.38,B,23,RENT,24000,25,15-30,11-Aug
1,5000,11.12,B,5,RENT,96000,28,0-15,11-13.5
0,1500,NA,C,0,RENT,30000,27,0-15,Missing
0,2000,14.35,C,6,OWN,43200,23,0-15,13.5+
0,7500,6.76,A,5,MORTGAGE,90000,25,0-15,0-8
0,15000,10.38,B,10,MORTGAGE,75000,23,0-15,11-Aug
0,1500,11.49,B,4,RENT,24000,23,0-15,11-13.5
0,5400,15.21,D,12,RENT,64617,22,0-15,13.5+
0,8000,7.51,A,NA,RENT,48000,24,Missing,0-8
0,25000,11.86,B,5,MORTGAGE,90000,28,0-15,11-13.5
0,7500,14.84,D,1,RENT,43260,21,0-15,13.5+
0,13750,15.95,D,3,MORTGAGE,1.00E+05,25,0-15,13.5+
0,3200,11.49,B,12,RENT,50004,27,0-15,11-13.5
1,2000,6.76,A,22,MORTGAGE,63600,35,15-30,0-8
0,5600,13.61,C,3,RENT,30000,21,0-15,13.5+
0,1500,11.12,B,11,RENT,44604,28,0-15,11-13.5
0,24000,10.75,B,5,RENT,60000,21,0-15,11-Aug
0,8000,15.58,D,8,MORTGAGE,80000,23,0-15,13.5+
0,15000,7.88,A,8,MORTGAGE,118000,25,0-15,0-8
0,7000,11.86,B,3,RENT,45000,34,0-15,11-13.5
0,3500,7.14,A,11,RENT,25000,28,0-15,0-8
0,5000,13.61,C,5,RENT,30000,38,0-15,13.5+
0,6400,7.51,A,12,MORTGAGE,72000,23,0-15,0-8
0,6000,13.23,C,5,RENT,30000,31,0-15,11-13.5
0,4000,7.14,A,7,MORTGAGE,45000,21,0-15,0-8
1,15000,11.86,B,20,RENT,60000,33,15-30,11-13.5
0,3250,14.72,C,4,RENT,28800,39,0-15,13.5+
0,2850,13.61,C,2,RENT,12000,27,0-15,13.5+
0,1500,13.23,C,4,RENT,61900,32,0-15,11-13.5
0,4800,10.75,B,5,RENT,21000,22,0-15,11-Aug
1,4750,NA,C,4,OWN,24000,22,0-15,Missing
0,8000,7.51,A,12,OWN,90000,41,0-15,0-8
0,7000,10.38,B,0,RENT,45000,33,0-15,11-Aug
0,9500,7.51,A,4,RENT,61000,25,0-15,0-8
0,13000,7.88,A,2,MORTGAGE,37000,22,0-15,0-8
0,6325,7.51,A,2,RENT,60200,22,0-15,0-8
0,25000,11.49,B,4,MORTGAGE,94000,24,0-15,11-13.5
0,10000,NA,A,1,RENT,70000,29,0-15,Missing
0,1200,15.95,D,2,RENT,45000,23,0-15,13.5+
0,24000,14.35,C,20,MORTGAGE,80000,24,15-30,13.5+
0,7200,NA,C,3,RENT,70000,30,0-15,Missing
0,7000,7.51,A,10,MORTGAGE,87000,25,0-15,0-8
0,2500,13.23,C,3,RENT,26400,27,0-15,11-13.5
0,12000,7.88,A,3,RENT,1.00E+05,35,0-15,0-8
1,12000,7.51,A,3,OWN,75000,29,0-15,0-8
0,3000,13.98,C,0,RENT,26208,27,0-15,13.5+
0,10000,7.51,A,9,MORTGAGE,60000,38,0-15,0-8
0,3000,10.75,B,7,RENT,32640,26,0-15,11-Aug
0,16000,NA,B,3,OWN,55000,24,0-15,Missing
0,14000,7.51,A,15,MORTGAGE,140000,37,0-15,0-8
0,15000,11.12,B,6,RENT,60000,31,0-15,11-13.5
1,10000,13.61,C,12,MORTGAGE,53004,28,0-15,13.5+
0,9000,7.14,A,4,MORTGAGE,141000,28,0-15,0-8
0,16000,10.38,B,16,MORTGAGE,140000,24,15-30,11-Aug
0,2800,7.88,A,2,RENT,24000,40,0-15,0-8
0,20000,7.88,A,4,RENT,60000,22,0-15,0-8
0,6000,11.86,B,2,RENT,45000,23,0-15,11-13.5
0,5600,13.98,C,6,MORTGAGE,108041,28,0-15,13.5+
0,9250,10.75,B,2,OWN,27996,23,0-15,11-Aug
0,10000,14.72,C,7,MORTGAGE,55000,21,0-15,13.5+
0,8000,7.14,A,5,RENT,57996,23,0-15,0-8
0,10000,15.21,D,2,RENT,48000,29,0-15,13.5+
0,6000,NA,B,1,RENT,20000,30,0-15,Missing
0,5000,14.84,D,0,RENT,39996,23,0-15,13.5+
0,9000,14.35,C,0,RENT,49500,22,0-15,13.5+
0,10000,15.58,D,2,RENT,50000,22,0-15,13.5+
0,12000,10.75,B,19,RENT,56000,21,15-30,11-Aug
0,4200,6.76,A,32,RENT,38400,24,30-45,0-8
0,4000,NA,A,2,RENT,40000,22,0-15,Missing
0,10000,7.88,A,22,MORTGAGE,74000,22,15-30,0-8
0,6000,7.88,A,6,MORTGAGE,70000,24,0-15,0-8
0,15000,11.12,B,1,MORTGAGE,65000,25,0-15,11-13.5
0,2000,11.49,B,5,RENT,32000,26,0-15,11-13.5
0,9500,6.76,A,12,MORTGAGE,58896,22,0-15,0-8
0,8000,11.49,B,3,MORTGAGE,165000,35,0-15,11-13.5
0,7000,11.12,B,8,MORTGAGE,51000,22,0-15,11-13.5
0,4000,6.39,A,1,RENT,22000,27,0-15,0-8
1,6000,16.45,E,10,MORTGAGE,70000,28,0-15,13.5+
0,21000,NA,B,8,MORTGAGE,61000,26,0-15,Missing
0,15000,10.75,B,19,RENT,50400,26,15-30,11-Aug
0,4800,7.51,A,3,RENT,45000,21,0-15,0-8
0,12000,7.51,A,16,MORTGAGE,70000,25,15-30,0-8
0,8000,7.88,A,10,MORTGAGE,72000,24,0-15,0-8
1,10000,7.51,A,20,RENT,30000,25,15-30,0-8
0,5000,7.14,A,14,MORTGAGE,110000,25,0-15,0-8
0,8000,7.88,A,2,MORTGAGE,30000,23,0-15,0-8
0,6000,17.19,E,2,RENT,50004,27,0-15,13.5+
0,2000,11.49,B,3,RENT,42000,28,0-15,11-13.5
0,12250,NA,B,12,RENT,36000,23,0-15,Missing
1,15000,7.51,A,13,RENT,79000,23,0-15,0-8
0,8000,16.45,E,1,RENT,96000,25,0-15,13.5+
0,22000,7.88,A,9,MORTGAGE,55920,33,0-15,0-8
0,25000,NA,B,7,MORTGAGE,190000,28,0-15,Missing
0,12000,10.38,B,3,MORTGAGE,55000,30,0-15,11-Aug
0,5000,13.98,C,3,RENT,98000,27,0-15,13.5+
0,2600,11.86,B,NA,OWN,24972,23,Missing,11-13.5
0,15000,7.51,A,12,MORTGAGE,87000,64,0-15,0-8
0,2500,6.76,A,3,MORTGAGE,40000,21,0-15,0-8
0,7000,7.14,A,7,MORTGAGE,93000,43,0-15,0-8
1,3000,16.32,D,3,MORTGAGE,80000,29,0-15,13.5+
0,20000,7.88,A,16,MORTGAGE,138000,32,15-30,0-8
0,8250,7.51,A,5,RENT,30000,23,0-15,0-8
0,10000,NA,A,25,RENT,95000,24,15-30,Missing
0,25000,11.12,B,1,MORTGAGE,105000,28,0-15,11-13.5
0,6000,10.75,B,3,RENT,51500,26,0-15,11-Aug
0,14000,NA,A,11,MORTGAGE,114000,29,0-15,Missing
1,5100,11.12,B,NA,OWN,33996,24,Missing,11-13.5
0,2000,13.23,C,1,OWN,16500,38,0-15,11-13.5
0,4500,6.39,A,NA,RENT,51372,30,Missing,0-8
0,4000,7.51,A,3,RENT,40000,21,0-15,0-8
0,5750,10.75,B,1,RENT,34000,24,0-15,11-Aug
0,8500,13.23,C,23,MORTGAGE,26400,26,15-30,11-13.5
0,5000,10.75,B,7,RENT,35004,27,0-15,11-Aug
0,12000,NA,C,19,MORTGAGE,75000,33,15-30,Missing
0,10400,11.49,B,0,RENT,42000,21,0-15,11-13.5
0,3600,14.72,C,16,MORTGAGE,83137,28,15-30,13.5+
0,7000,13.61,C,8,RENT,81000,31,0-15,13.5+
0,17500,7.88,A,15,MORTGAGE,60000,22,0-15,0-8
0,1750,13.61,C,3,OWN,12600,25,0-15,13.5+
0,6000,11.86,B,0,MORTGAGE,41000,22,0-15,11-13.5
0,25000,17.93,E,3,MORTGAGE,155000,28,0-15,13.5+
0,25000,11.49,B,17,MORTGAGE,54000,39,15-30,11-13.5
0,11000,7.14,A,11,MORTGAGE,39500,28,0-15,0-8
0,10000,7.14,A,0,MORTGAGE,90000,27,0-15,0-8
1,1500,15.58,D,0,RENT,57000,21,0-15,13.5+
0,2500,7.51,A,0,RENT,24960,22,0-15,0-8
0,3500,7.88,A,12,MORTGAGE,54000,32,0-15,0-8
0,5000,10.75,B,5,RENT,24000,23,0-15,11-Aug
0,4000,15.95,D,27,MORTGAGE,50000,34,15-30,13.5+
0,5000,15.21,D,4,RENT,32760,27,0-15,13.5+
0,16000,16.32,D,0,RENT,110004,24,0-15,13.5+
0,5000,7.14,A,0,MORTGAGE,43000,22,0-15,0-8
0,5000,7.14,A,37,OWN,30000,30,30-45,0-8
0,25000,15.21,D,4,RENT,135000,30,0-15,13.5+
0,2400,14.72,C,2,OWN,78000,26,0-15,13.5+
0,15000,11.12,B,15,RENT,55000,26,0-15,11-13.5
0,1200,7.51,A,11,MORTGAGE,54000,28,0-15,0-8
0,7200,7.14,A,26,MORTGAGE,22000,22,15-30,0-8
0,2000,7.51,A,0,RENT,45000,24,0-15,0-8
0,15000,15.58,D,5,RENT,92000,24,0-15,13.5+
0,9225,NA,A,5,OWN,45996,26,0-15,Missing
0,15000,15.95,D,5,MORTGAGE,71496,24,0-15,13.5+
0,8400,17.19,E,4,RENT,102000,34,0-15,13.5+
0,3800,6.76,A,1,RENT,55000,23,0-15,0-8
0,10000,14.84,D,12,RENT,99996,24,0-15,13.5+
0,9000,NA,A,2,RENT,60000,23,0-15,Missing
0,4000,NA,F,2,RENT,19200,50,0-15,Missing
0,5000,13.61,C,19,MORTGAGE,90000,34,15-30,13.5+
0,9000,7.51,A,4,MORTGAGE,30000,25,0-15,0-8
0,15000,10.38,B,1,MORTGAGE,72996,26,0-15,11-Aug
0,6000,13.61,C,4,MORTGAGE,97000,26,0-15,13.5+
1,1925,14.35,C,6,RENT,78000,33,0-15,13.5+
0,1800,11.12,B,5,RENT,168288,24,0-15,11-13.5
0,18000,NA,A,2,MORTGAGE,117000,33,0-15,Missing
0,6000,7.88,A,2,MORTGAGE,49000,23,0-15,0-8
0,10000,7.51,A,4,RENT,90000,23,0-15,0-8
0,3000,13.23,C,4,RENT,23500,23,0-15,11-13.5
0,7500,14.84,D,5,RENT,30000,27,0-15,13.5+
0,2500,15.95,D,1,MORTGAGE,18000,23,0-15,13.5+
0,4000,NA,B,3,MORTGAGE,170000,28,0-15,Missing
1,2000,10.75,B,NA,OWN,12000,28,Missing,11-Aug
0,6900,17.56,E,2,RENT,39000,24,0-15,13.5+
0,8500,NA,C,6,MORTGAGE,45996,24,0-15,Missing
0,6400,13.23,C,4,RENT,50000,27,0-15,11-13.5
0,4000,6.39,A,7,MORTGAGE,70000,28,0-15,0-8
0,7500,10.75,B,5,RENT,30028.8,21,0-15,11-Aug
0,25000,14.84,D,21,MORTGAGE,180000,24,15-30,13.5+
0,20000,14.84,D,3,MORTGAGE,95000,39,0-15,13.5+
0,3000,10.38,B,2,RENT,15840,57,0-15,11-Aug
0,4000,7.14,A,0,MORTGAGE,95000,30,0-15,0-8
0,5000,13.23,C,2,MORTGAGE,45500,27,0-15,11-13.5
1,12000,15.21,D,4,RENT,30000,30,0-15,13.5+
0,25000,15.95,D,2,RENT,74872,29,0-15,13.5+
0,25000,11.12,B,14,MORTGAGE,75689,23,0-15,11-13.5
1,10000,16.45,E,5,MORTGAGE,60000,23,0-15,13.5+
0,7000,10.38,B,2,MORTGAGE,23500,24,0-15,11-Aug
0,6000,11.86,B,8,MORTGAGE,56004,22,0-15,11-13.5
0,17500,17.93,E,6,MORTGAGE,92300,27,0-15,13.5+
0,3600,14.72,C,0,RENT,42000,22,0-15,13.5+
0,16000,13.98,C,13,MORTGAGE,59000,27,0-15,13.5+
0,4900,6.76,A,2,MORTGAGE,80000,26,0-15,0-8
0,6000,NA,A,21,MORTGAGE,90000,25,15-30,Missing
0,13000,13.98,C,1,RENT,67500,24,0-15,13.5+
0,8000,13.61,C,2,RENT,60000,26,0-15,13.5+
0,8500,14.35,C,1,RENT,40000,22,0-15,13.5+
1,9000,16.45,E,7,RENT,155000,24,0-15,13.5+
0,1700,11.12,B,3,RENT,18000,29,0-15,11-13.5
0,6000,13.98,C,3,MORTGAGE,30000,28,0-15,13.5+
0,3000,NA,A,3,RENT,52000,24,0-15,Missing
0,10000,7.51,A,0,MORTGAGE,85000,48,0-15,0-8
1,3000,NA,C,11,RENT,45000,26,0-15,Missing
0,8400,14.84,D,2,RENT,67000,23,0-15,13.5+
0,1600,6.39,A,0,RENT,28150,22,0-15,0-8
0,4000,14.35,C,1,RENT,19200,24,0-15,13.5+
0,3000,11.49,B,10,RENT,58800,33,0-15,11-13.5
0,5000,7.88,A,2,OWN,40000,36,0-15,0-8
0,12000,11.12,B,5,RENT,140000,23,0-15,11-13.5
0,4500,10.38,B,2,RENT,18000,21,0-15,11-Aug
0,6000,13.98,C,17,MORTGAGE,89849,29,15-30,13.5+
0,12000,13.61,C,2,RENT,80000,24,0-15,13.5+
0,7000,13.61,C,0,RENT,54000,22,0-15,13.5+
0,6000,7.88,A,5,RENT,74970,26,0-15,0-8
0,7800,7.51,A,3,RENT,45000,24,0-15,0-8
0,25000,13.61,C,5,RENT,80000,26,0-15,13.5+
0,8000,7.51,A,2,MORTGAGE,29160,27,0-15,0-8
0,3500,11.49,B,18,MORTGAGE,71000,24,15-30,11-13.5
0,1000,14.84,D,5,RENT,22296,27,0-15,13.5+
1,7500,11.86,B,14,RENT,30000,33,0-15,11-13.5
0,7000,13.98,C,4,MORTGAGE,160000,30,0-15,13.5+
0,12250,13.23,C,4,RENT,35196,27,0-15,11-13.5
1,20000,14.84,D,1,RENT,65004,25,0-15,13.5+
0,16000,NA,C,3,RENT,61000,22,0-15,Missing
0,2100,NA,C,6,RENT,51996,32,0-15,Missing
0,2500,NA,D,4,OWN,24000,31,0-15,Missing
0,14000,7.88,A,7,RENT,60000,22,0-15,0-8
0,9900,14.84,D,3,RENT,61200,36,0-15,13.5+
0,3000,6.76,A,8,RENT,47500,26,0-15,0-8
0,9500,7.51,A,7,OWN,34800,27,0-15,0-8
0,15000,13.61,C,14,OWN,109000,34,0-15,13.5+
0,3200,14.35,C,5,RENT,43200,26,0-15,13.5+
0,7200,13.61,C,3,OWN,37000,21,0-15,13.5+
0,7000,11.86,B,11,RENT,64600,23,0-15,11-13.5
0,25000,11.12,B,5,MORTGAGE,97700,24,0-15,11-13.5
0,5500,7.14,A,12,RENT,50000,22,0-15,0-8
0,3000,10.75,B,13,RENT,150000,28,0-15,11-Aug
0,15000,NA,B,8,MORTGAGE,80000,35,0-15,Missing
0,8000,14.72,C,2,RENT,65000,23,0-15,13.5+
1,6250,14.72,C,4,OWN,14400,21,0-15,13.5+
0,6000,7.88,A,2,MORTGAGE,85000,22,0-15,0-8
0,3600,11.86,B,5,MORTGAGE,87550,24,0-15,11-13.5
1,3000,11.49,B,2,RENT,39000,26,0-15,11-13.5
0,3250,NA,C,1,RENT,18000,23,0-15,Missing
1,7000,15.21,D,26,MORTGAGE,54257,37,15-30,13.5+
1,2400,14.72,C,NA,MORTGAGE,16656,31,Missing,13.5+
0,14500,13.98,C,4,RENT,35000,27,0-15,13.5+
0,7700,14.84,D,6,MORTGAGE,75000,55,0-15,13.5+
0,5000,11.86,B,0,RENT,24000,28,0-15,11-13.5
0,8800,7.51,A,NA,RENT,80000,25,Missing,0-8
0,10000,11.12,B,5,MORTGAGE,142000,30,0-15,11-13.5
0,4500,11.49,B,17,MORTGAGE,54196,46,15-30,11-13.5
0,9000,NA,A,0,RENT,55000,26,0-15,Missing
0,4000,10.75,B,0,RENT,52000,28,0-15,11-Aug
0,1000,6.76,A,6,OWN,40000,24,0-15,0-8
1,4000,11.86,B,10,RENT,48000,24,0-15,11-13.5
1,13750,16.45,E,23,MORTGAGE,38644,22,15-30,13.5+
0,12250,7.51,A,7,OWN,28800,23,0-15,0-8
0,14000,13.23,C,0,RENT,1.00E+05,38,0-15,11-13.5
0,3000,14.35,C,1,RENT,25200,26,0-15,13.5+
0,5000,7.51,A,3,OWN,41718,25,0-15,0-8
1,4800,15.21,D,2,RENT,75000,24,0-15,13.5+
0,1500,11.86,B,0,RENT,21216,22,0-15,11-13.5
0,15000,11.86,B,5,MORTGAGE,150000,34,0-15,11-13.5
0,3000,13.98,C,0,RENT,70000,30,0-15,13.5+
0,5000,14.84,D,4,RENT,45600,23,0-15,13.5+
0,15000,7.88,A,0,MORTGAGE,125004,25,0-15,0-8
0,6500,13.98,C,4,MORTGAGE,115000,31,0-15,13.5+
0,15000,11.86,B,3,MORTGAGE,159000,28,0-15,11-13.5
0,18000,7.51,A,4,MORTGAGE,96500,26,0-15,0-8
1,8000,15.21,D,3,OWN,52000,38,0-15,13.5+
0,9000,14.72,C,2,RENT,55000,24,0-15,13.5+
0,4600,7.88,A,30,RENT,60000,28,15-30,0-8
0,9200,11.86,B,0,RENT,66000,23,0-15,11-13.5
0,5000,7.51,A,NA,OWN,22584,30,Missing,0-8
0,7750,NA,F,2,RENT,33000,24,0-15,Missing
0,25000,11.12,B,8,MORTGAGE,118000,25,0-15,11-13.5
0,4000,7.88,A,4,RENT,72000,24,0-15,0-8
0,3000,11.12,B,0,MORTGAGE,129600,25,0-15,11-13.5
0,7750,16.45,E,3,RENT,41558,31,0-15,13.5+
0,8000,11.86,B,3,RENT,28000,51,0-15,11-13.5
0,20000,NA,B,4,MORTGAGE,150000,28,0-15,Missing
0,25000,17.19,E,2,RENT,135000,35,0-15,13.5+
0,5900,7.88,A,5,RENT,30000,23,0-15,0-8
0,13000,10.38,B,0,MORTGAGE,126400,35,0-15,11-Aug
